Ingredient ID,Ingredient Name,Category,Supplier Name,Supplier Type,Price per KG (USD),Potency (%),Active,Notes
RM312,black maca root extract 6:1,Botanicals,Lipond International Inc,"Ashwagandha Root Extract 4:1, Bacopa 50% Bacosides, Fo-ti Root Powder, Guarana Seed Extract, Gymnema Sylvestre Leaf Extract 25:1, Holi Basil Leaf Extract , Holy Basil Leaf Powder , ""Kelp (Laminaria digitate) extract (Allergen Free) "", Lion's Mane Mushroom Extract 1:1 , Mulberry Leaf Extract 20:1, Olive Leaf plant Extract 20% Oleuropein (Olea europea), Panax Ginseng Root Extract 4:1, Rhodiola rosea PE 4:1, Saffron (crocus Sativus) Flower Extract 4:1, Schisandra Beery Extract 4:1, Valerian (Valeriana officinalis) Root Extract 4:1, White Kidney Bean Seed Extract 2:1, Wild flower bee pollen *No soy*, Ceylon Cinnamon, Alfalfa (Medicago sativa) Whole Herb Powder, black maca root extract 6:1, Chamomile (Matricaria recutita) Flower Extract 10:1, Chamomile Powder, Elderberry Fruit Extract 10:1, Hops Extact 4:1, Lemon Balm Powder, Organic Reishi Mushroom, Skullcap (Scutellaria lateriflora) Leaf Extract 10:1, Artichoke Leaf Extract (Cynara scolymus) 4:1, Ashwagandha Root Powder, Bilberry Leaf powder, Black Cumin Seed (Nigella) Seed Powder , Black Pepper Fruit Extract 4:1, Broccoli Extract 4:1 (Flower & Stem) , Chicory Root (Cichorium intybus L) Powder, Chinese Rhubarb Root (Rheum palmatum), Cinnamon Bark (Cinnamomum Cassia) Powder, Dadelion Root powder, Dandelion Root Extract (Taraxacum officinale L) 4:1, Feverfew (Tanacetum parthnium) Aerial Part , Gino Biloba Leaf powder, Grape Seed Extract 4:1, Green Tea Powder , Milk Thistle Seed Extract (Silybum marianum) 4:1, Parsley Leaf Powder (Petroselinum crispum) , Psyllium Husk Powder (PLANTAGO OVATA, Rosemary Leaf Powder (Salvia rosmarinus) , Siberian Ginseng Root Powder , VALERIANPOWDER, WILDFLOWER BEE POLLEN, Yellow Dock Root Powder (Rumex crispus)",9.25,10,TRUE,No
RM346,Alpha Lipoic Acid,Other,MTC Industries,"Alpha Lipoic Acid, Chromium Picolinate 12%, DHEA (80 Mesh) , Hyaluronic Acid (as Sodium Hyaluronate), Red Yeast Rice Extract, Hydrolyzed Bovine Collagen, Xylitol DC Granular Powder",41.00,95,TRUE,No
RM347,Chromium Picolinate 12%,Minerals,MTC Industries,"Alpha Lipoic Acid, Chromium Picolinate 12%, DHEA (80 Mesh) , Hyaluronic Acid (as Sodium Hyaluronate), Red Yeast Rice Extract, Hydrolyzed Bovine Collagen, Xylitol DC Granular Powder",78.00,12,TRUE,No
RM348,DHEA (80 Mesh),Other,MTC Industries,"Alpha Lipoic Acid, Chromium Picolinate 12%, DHEA (80 Mesh) , Hyaluronic Acid (as Sodium Hyaluronate), Red Yeast Rice Extract, Hydrolyzed Bovine Collagen, Xylitol DC Granular Powder",310.00,95,TRUE,No
RM349,Hyaluronic Acid (as Sodium Hyaluronate),Minerals,MTC Industries,"Alpha Lipoic Acid, Chromium Picolinate 12%, DHEA (80 Mesh) , Hyaluronic Acid (as Sodium Hyaluronate), Red Yeast Rice Extract, Hydrolyzed Bovine Collagen, Xylitol DC Granular Powder",90.00,95,TRUE,No
RM351,Hydrolyzed Bovine Collagen,Proteins,MTC Industries,"Alpha Lipoic Acid, Chromium Picolinate 12%, DHEA (80 Mesh) , Hyaluronic Acid (as Sodium Hyaluronate), Red Yeast Rice Extract, Hydrolyzed Bovine Collagen, Xylitol DC Granular Powder",10.25,90,TRUE,No
RM350,Red Yeast Rice Extract,Botanicals,MTC Industries,"Alpha Lipoic Acid, Chromium Picolinate 12%, DHEA (80 Mesh) , Hyaluronic Acid (as Sodium Hyaluronate), Red Yeast Rice Extract, Hydrolyzed Bovine Collagen, Xylitol DC Granular Powder",9.80,10,TRUE,No
RM352,Xylitol DC Granular Powder,Botanicals,MTC Industries,"Alpha Lipoic Acid, Chromium Picolinate 12%, DHEA (80 Mesh) , Hyaluronic Acid (as Sodium Hyaluronate), Red Yeast Rice Extract, Hydrolyzed Bovine Collagen, Xylitol DC Granular Powder",8.00,10,TRUE,No
RM343,Garcinia Fruit Extract 60% Hydroxycitric Acid (HCA),Botanicals,Maxsun Industires,"Garcinia Fruit Extract 60% Hydroxycitric Acid (HCA), Gingko Biloba Extract (24% Gingko Flavone 6% terpene Lactones)",13.00,60,TRUE,No
RM344,Gingko Biloba Extract (24% Gingko Flavone 6% terpene Lactones),Botanicals,Maxsun Industires,"Garcinia Fruit Extract 60% Hydroxycitric Acid (HCA), Gingko Biloba Extract (24% Gingko Flavone 6% terpene Lactones)",62.00,24,TRUE,No
RM345,Magnesium (as Magnedium Amino Acid Chelate),Minerals,Monarch Nutraceutical,Magnesium (as Magnedium Amino Acid Chelate),12.15,95,TRUE,No
RM361,Pineapple Juice Powder (SKU 7829),Botanicals,NP Nutra,Pineapple Juice Powder (SKU 7829),21.15,10,TRUE,No
RM353,Organic Chage Mushroom (Inonotus obliquus) Fruiting Body Extract 1:1,Botanicals,Namex,"Organic Chage Mushroom (Inonotus obliquus) Fruiting Body Extract 1:1, Organic Cordyceps (Cordyceps militaris) Fruiting Body Extract 1:1, Organic Maitake Mushroom (Grifola frondosa) Fruiting Body Extract 1:1, Organic Reishi Mushroom (Ganoderma Lucidum) Fruiting Body Extract 1:1, Organic Shiitake Mushroom (Lentinus edodes) Fruiting Body Extract 1:1, Organic Tremella Fuciformis (Tremella Fuciformis) Fruiting Body Extract 1:1, Organic Turkey Tail (Trametes Versicolor) Fruiting Body Extract 1:1",54.00,10,TRUE,No
RM354,Organic Cordyceps (Cordyceps militaris) Fruiting Body Extract 1:1,Botanicals,Namex,"Organic Chage Mushroom (Inonotus obliquus) Fruiting Body Extract 1:1, Organic Cordyceps (Cordyceps militaris) Fruiting Body Extract 1:1, Organic Maitake Mushroom (Grifola frondosa) Fruiting Body Extract 1:1, Organic Reishi Mushroom (Ganoderma Lucidum) Fruiting Body Extract 1:1, Organic Shiitake Mushroom (Lentinus edodes) Fruiting Body Extract 1:1, Organic Tremella Fuciformis (Tremella Fuciformis) Fruiting Body Extract 1:1, Organic Turkey Tail (Trametes Versicolor) Fruiting Body Extract 1:1",72.00,10,TRUE,No
RM355,Organic Maitake Mushroom (Grifola frondosa) Fruiting Body Extract 1:1,Botanicals,Namex,"Organic Chage Mushroom (Inonotus obliquus) Fruiting Body Extract 1:1, Organic Cordyceps (Cordyceps militaris) Fruiting Body Extract 1:1, Organic Maitake Mushroom (Grifola frondosa) Fruiting Body Extract 1:1, Organic Reishi Mushroom (Ganoderma Lucidum) Fruiting Body Extract 1:1, Organic Shiitake Mushroom (Lentinus edodes) Fruiting Body Extract 1:1, Organic Tremella Fuciformis (Tremella Fuciformis) Fruiting Body Extract 1:1, Organic Turkey Tail (Trametes Versicolor) Fruiting Body Extract 1:1",56.00,10,TRUE,No
RM356,Organic Reishi Mushroom (Ganoderma Lucidum) Fruiting Body Extract 1:1,Botanicals,Namex,"Organic Chage Mushroom (Inonotus obliquus) Fruiting Body Extract 1:1, Organic Cordyceps (Cordyceps militaris) Fruiting Body Extract 1:1, Organic Maitake Mushroom (Grifola frondosa) Fruiting Body Extract 1:1, Organic Reishi Mushroom (Ganoderma Lucidum) Fruiting Body Extract 1:1, Organic Shiitake Mushroom (Lentinus edodes) Fruiting Body Extract 1:1, Organic Tremella Fuciformis (Tremella Fuciformis) Fruiting Body Extract 1:1, Organic Turkey Tail (Trametes Versicolor) Fruiting Body Extract 1:1",52.00,10,TRUE,Yes
RM357,Organic Shiitake Mushroom (Lentinus edodes) Fruiting Body Extract 1:1,Botanicals,Namex,"Organic Chage Mushroom (Inonotus obliquus) Fruiting Body Extract 1:1, Organic Cordyceps (Cordyceps militaris) Fruiting Body Extract 1:1, Organic Maitake Mushroom (Grifola frondosa) Fruiting Body Extract 1:1, Organic Reishi Mushroom (Ganoderma Lucidum) Fruiting Body Extract 1:1, Organic Shiitake Mushroom (Lentinus edodes) Fruiting Body Extract 1:1, Organic Tremella Fuciformis (Tremella Fuciformis) Fruiting Body Extract 1:1, Organic Turkey Tail (Trametes Versicolor) Fruiting Body Extract 1:1",39.00,10,TRUE,Yes
RM358,Organic Tremella Fuciformis (Tremella Fuciformis) Fruiting Body Extract 1:1,Botanicals,Namex,"Organic Chage Mushroom (Inonotus obliquus) Fruiting Body Extract 1:1, Organic Cordyceps (Cordyceps militaris) Fruiting Body Extract 1:1, Organic Maitake Mushroom (Grifola frondosa) Fruiting Body Extract 1:1, Organic Reishi Mushroom (Ganoderma Lucidum) Fruiting Body Extract 1:1, Organic Shiitake Mushroom (Lentinus edodes) Fruiting Body Extract 1:1, Organic Tremella Fuciformis (Tremella Fuciformis) Fruiting Body Extract 1:1, Organic Turkey Tail (Trametes Versicolor) Fruiting Body Extract 1:1",54.00,10,TRUE,No
RM359,Organic Turkey Tail (Trametes Versicolor) Fruiting Body Extract 1:1,Botanicals,Namex,"Organic Chage Mushroom (Inonotus obliquus) Fruiting Body Extract 1:1, Organic Cordyceps (Cordyceps militaris) Fruiting Body Extract 1:1, Organic Maitake Mushroom (Grifola frondosa) Fruiting Body Extract 1:1, Organic Reishi Mushroom (Ganoderma Lucidum) Fruiting Body Extract 1:1, Organic Shiitake Mushroom (Lentinus edodes) Fruiting Body Extract 1:1, Organic Tremella Fuciformis (Tremella Fuciformis) Fruiting Body Extract 1:1, Organic Turkey Tail (Trametes Versicolor) Fruiting Body Extract 1:1",49.00,10,FALSE,No
RM360,Panax Notoginseng Leaf Extact 80% Ginsenosides,Botanicals,Nanjing NutriHerb BioTech,Panax Notoginseng Leaf Extact 80% Ginsenosides,75.00,80,TRUE,No
RM362,Aloe Vera Inner Leaf Powder,Botanicals,Nutraceutical Supp,"Aloe Vera Inner Leaf Powder, BOSWELLIA Serrata PE 65%",4.25,10,TRUE,No
RM363,BOSWELLIA Serrata PE 65%,Other,Nutraceutical Supp,"Aloe Vera Inner Leaf Powder, BOSWELLIA Serrata PE 65%",17.75,65,TRUE,No
RM364,Chanca Piedra Whole herb,Botanicals,Nutraceuticals Group USA,"Chanca Piedra Whole herb, Gino Biloba Leaf Extract 4:1, Madder Root powder, Maltodextrin",19.00,10,TRUE,No
RM365,Gino Biloba Leaf Extract 4:1,Botanicals,Nutraceuticals Group USA,"Chanca Piedra Whole herb, Gino Biloba Leaf Extract 4:1, Madder Root powder, Maltodextrin",13.50,10,TRUE,No
RM366,Madder Root powder,Botanicals,Nutraceuticals Group USA,"Chanca Piedra Whole herb, Gino Biloba Leaf Extract 4:1, Madder Root powder, Maltodextrin",22.50,10,TRUE,Yes
RM367,Maltodextrin,Excipients,Nutraceuticals Group USA,"Chanca Piedra Whole herb, Gino Biloba Leaf Extract 4:1, Madder Root powder, Maltodextrin",1.50,100,FALSE,No
RM368,Phosphatidylserine (50% sunflower lecithin),Botanicals,Nutri Avenue Inc,Phosphatidylserine (50% sunflower lecithin),177.00,50,TRUE,No
RM370,NuMalic® L-Malic Acid,Other,NutriScience Ingredients Matter,NuMalic® L-Malic Acid,16.50,95,TRUE,No
RM369,SunTheanine,Other,Nutriscience,SunTheanine,400.00,95,TRUE,No
RM373,Magnesium Taurinate 8%,Minerals,Nutrisol LLC,"Manganese (as Sulfate Monohydrate), Sodium Molybdate Dihydrate pure , Magnesium Taurinate 8% , Molybdenum Krebs 0.5% , Selenium Citrate 0.5%",26.75,8,TRUE,Yes
RM371,Manganese (as Sulfate Monohydrate),Minerals,Nutrisol LLC,"Manganese (as Sulfate Monohydrate), Sodium Molybdate Dihydrate pure , Magnesium Taurinate 8% , Molybdenum Krebs 0.5% , Selenium Citrate 0.5%",15.00,95,TRUE,No
RM374,Molybdenum Krebs 0.5%,Minerals,Nutrisol LLC,"Manganese (as Sulfate Monohydrate), Sodium Molybdate Dihydrate pure , Magnesium Taurinate 8% , Molybdenum Krebs 0.5% , Selenium Citrate 0.5%",28.95,5,TRUE,Yes
RM375,Selenium Citrate 0.5%,Minerals,Nutrisol LLC,"Manganese (as Sulfate Monohydrate), Sodium Molybdate Dihydrate pure , Magnesium Taurinate 8% , Molybdenum Krebs 0.5% , Selenium Citrate 0.5%",29.60,5,TRUE,No
RM372,Sodium Molybdate Dihydrate pure,Minerals,Nutrisol LLC,"Manganese (as Sulfate Monohydrate), Sodium Molybdate Dihydrate pure , Magnesium Taurinate 8% , Molybdenum Krebs 0.5% , Selenium Citrate 0.5%",64.00,95,TRUE,No
RM376,Molybdenum Citrate 0.5% Mo,Minerals,Nutrisol Solutions,Molybdenum Citrate 0.5% Mo,30.80,5,TRUE,No
RM378,Chromium Chloride,Minerals,PAT VITAMINS,"Chromium Chloride, Vitamin E (as mixed Tocopherols)",27.75,95,TRUE,No
RM379,Vitamin E (as mixed Tocopherols),Vitamins,PAT VITAMINS,"Chromium Chloride, Vitamin E (as mixed Tocopherols)",31.50,98,TRUE,No
RM381,Organic Gelatinized Maca Root Black Powder (Lepidum Meyenii Walp),Botanicals,PERUVIAN NATURE,"Organic Gelatinized Maca Root Black Powder (Lepidum Meyenii Walp), Organic Gelatinized Maca Root Black Yellow Powder (Lepidum Meyenii Walp), Organic Gelatinized Maca Root Red Powder (Lepidum Meyenii Walp)",8.97,10,TRUE,No
RM382,Organic Gelatinized Maca Root Black Yellow Powder (Lepidum Meyenii Walp),Botanicals,PERUVIAN NATURE,"Organic Gelatinized Maca Root Black Powder (Lepidum Meyenii Walp), Organic Gelatinized Maca Root Black Yellow Powder (Lepidum Meyenii Walp), Organic Gelatinized Maca Root Red Powder (Lepidum Meyenii Walp)",7.47,10,TRUE,No
RM383,Organic Gelatinized Maca Root Red Powder (Lepidum Meyenii Walp),Botanicals,PERUVIAN NATURE,"Organic Gelatinized Maca Root Black Powder (Lepidum Meyenii Walp), Organic Gelatinized Maca Root Black Yellow Powder (Lepidum Meyenii Walp), Organic Gelatinized Maca Root Red Powder (Lepidum Meyenii Walp)",8.57,10,TRUE,Yes
RM377,Caffeine Anhydrous Powder,Botanicals,"PanaSource Ingredients, Inc.",Raw Material Supplier,10.25,10,TRUE,No
RM380,SODIUM ASCORBATE - DC99% GRANULAR,Minerals,Perfect Health,SODIUM ASCORBATE - DC99% GRANULAR,5.10,99,TRUE,No
RM384,Isopropyl Alcohol 99%,Other,Pride Chemical Solutions,"Isopropyl Alcohol 99%, Sorbitol Crystalline Sorbogem 834",1.47,99,TRUE,No
RM385,Sorbitol Crystalline Sorbogem 834,Other,Pride Chemical Solutions,"Isopropyl Alcohol 99%, Sorbitol Crystalline Sorbogem 834",1.92,95,TRUE,No
RM388,Bovine Brone Broth Collagen,Proteins,Prinova,"Dextrose Monohydrate, Mannitol, Bovine Brone Broth Collagen, Chicken Bone Broth Collagen",7.50,90,TRUE,Yes
RM389,Chicken Bone Broth Collagen,Proteins,Prinova,"Dextrose Monohydrate, Mannitol, Bovine Brone Broth Collagen, Chicken Bone Broth Collagen",7.00,90,TRUE,No
RM386,Dextrose Monohydrate,Excipients,Prinova,"Dextrose Monohydrate, Mannitol, Bovine Brone Broth Collagen, Chicken Bone Broth Collagen",2.75,100,FALSE,Yes
RM387,Mannitol,Other,Prinova,"Dextrose Monohydrate, Mannitol, Bovine Brone Broth Collagen, Chicken Bone Broth Collagen",8.20,95,TRUE,Yes
RM390,Granula Lactose 60-80 Mesh,Excipients,RC Fuller,Granula Lactose 60-80 Mesh,0.95,100,FALSE,No
RM392,ANCIENT SEA SALT,Other,Redmond Life,"Ancient sea salt, ANCIENT SEA SALT",99.99,95,TRUE,No
RM391,Ancient sea salt,Other,Redmond Life,"Ancient sea salt, ANCIENT SEA SALT",99.99,95,TRUE,No
RM393,New Rice (Rice Bran),Other,Ribus INC,"New Rice (Rice Bran), Nu-Flow , Organic Nu-Mag, Vitamin A (as Beta Carotene 10%)",8.97,95,TRUE,No
RM394,Nu-Flow,Other,Ribus INC,"New Rice (Rice Bran), Nu-Flow , Organic Nu-Mag, Vitamin A (as Beta Carotene 10%)",6.90,95,TRUE,No
RM395,Organic Nu-Mag,Other,Ribus INC,"New Rice (Rice Bran), Nu-Flow , Organic Nu-Mag, Vitamin A (as Beta Carotene 10%)",48.18,95,TRUE,No
RM396,Vitamin A (as Beta Carotene 10%),Vitamins,Ribus INC,"New Rice (Rice Bran), Nu-Flow , Organic Nu-Mag, Vitamin A (as Beta Carotene 10%)",55.00,10,TRUE,No
RM397,Superoxide Dismutase (from Melon Fruit Extract (Sod B Dimpless®),Botanicals,Robertet,Raw Material Supplier,"1,800.00",10,TRUE,No
RM398,Vitamin B12 (as Cyanocobalamin),Vitamins,Rochem International,Raw Material Supplier,"2,195.00",98,TRUE,Yes
RM399,BioPerine® (BLACK PEPPER EXTRACT),Botanicals,Sabinsa Corporation,Raw Material Supplier,510.00,10,TRUE,No
RM400,Carmine Powder ( 093501001),Botanicals,Sensient Colors LLC,Raw Material Supplier,888.81,10,TRUE,No
RM402,Calcium Carbonate Granular,Minerals,Sergeant Nutra,Raw Material Supplier,2.25,95,TRUE,No
RM403,Dicalcium Phosphate Dihydrate Unmilled USP,Minerals,Sergeant Nutra,Raw Material Supplier,4.50,95,TRUE,No
RM401,Magnesium Stearate,Minerals,Sergeant Nutra,Raw Material Supplier,4.25,95,TRUE,No
RM404,Talc Powder USP,Botanicals,Sergeant Nutra,Raw Material Supplier,1.80,10,TRUE,No
RM405,Enzyme Blend 213mg ** Enzyme Blend ( Bromelain 2400 /Amylase 5000 /Protease 10000/cellulase 500/lipase 100 /papain 300 ),Other,"Shanghai Unibio Lab Co., Ltd.",Raw Material Supplier,53.00,95,TRUE,No
RM406,Enzyme blend 25mg (Cellulase 500CU Amylase 200SKB Lipase 100FIP Protease 100HUT),Other,"Shanghai Unibio Lab Co., Ltd.",Raw Material Supplier,32.00,95,TRUE,No
RM407,KSM-66 Ashwagandha Root Extract -,Botanicals,Shri Kartikeya Pharma,Raw Material Supplier,74.00,10,TRUE,No
RM409,Boron (Glycinate) 10%,Other,"Stauber Performance Ingredients, Inc.",Raw Material Supplier,33.50,10,TRUE,Yes
RM410,Copper bisglycinate Chelate 10%,Minerals,"Stauber Performance Ingredients, Inc.",Raw Material Supplier,89.00,10,TRUE,No
RM408,DiMagnesium Malate,Minerals,"Stauber Performance Ingredients, Inc.",Raw Material Supplier,20.00,95,TRUE,No
RM411,EggShell Membrane Collagen,Proteins,Stratum Nutrition,Raw Material Supplier,80.00,90,TRUE,No
RM413,Beta Carotene 20% DC,Other,Stryka Botanics,Raw Material Supplier,126.00,20,TRUE,No
RM412,Capsicum annuum fruit PE 4:1 (Cayenne).,Botanicals,Stryka Botanics,Raw Material Supplier,28.00,10,TRUE,No
RM414,Acai Fruit Extract 4:1,Botanicals,Suntec,Raw Material Supplier,21.00,10,TRUE,No
RM415,Alfalfa (Medicago sativa) Juice Extract,Botanicals,Suntec,Raw Material Supplier,19.00,10,TRUE,No
RM416,Alfalfa (Medicago sativa) Leaf,Botanicals,Suntec,Raw Material Supplier,10.50,10,TRUE,No
RM442,Bitter Orange Fruit Extract 4:1,Botanicals,Suntec,Raw Material Supplier,18.00,10,TRUE,No
RM417,Clover Stem Powder (Syzygium aromaticum),Botanicals,Suntec,Raw Material Supplier,26.00,10,TRUE,No
RM418,Coleus forskohlii Herb PE 4:1,Botanicals,Suntec,Raw Material Supplier,25.00,10,TRUE,No
RM446,European Peony Powder,Botanicals,Suntec,Raw Material Supplier,28.00,10,TRUE,No
RM419,Grapefruit (citrus paradise) seed Extract,Botanicals,Suntec,Raw Material Supplier,19.00,10,TRUE,No
RM420,Green Tea Ext 50% EGCG 98% Polyphenols,Other,Suntec,Raw Material Supplier,22.00,50,TRUE,No
RM421,Horsetail (Equisetum Arvense) Whole Extract,Botanicals,Suntec,Raw Material Supplier,17.00,10,TRUE,No
RM439,Licorice (Glycryrhiza glabara) PE 4:1,Other,Suntec,Raw Material Supplier,176.00,95,TRUE,No
RM445,Lycium Fruit Powder,Botanicals,Suntec,Raw Material Supplier,19.00,10,TRUE,No
RM422,Moringa Leaf Powder,Botanicals,Suntec,Raw Material Supplier,7.00,10,TRUE,No
RM423,Mucuna Pruriens Seed Extract NLT 20% L-Dopa,Botanicals,Suntec,Raw Material Supplier,15.00,20,TRUE,No
RM424,Organic Ashwgaghanda(withania Somnifera) Root,Botanicals,Suntec,Raw Material Supplier,8.00,10,TRUE,No
RM425,Organic Beer Root Powder,Botanicals,Suntec,Raw Material Supplier,9.00,10,TRUE,No
RM426,Organic Black Pepper Extract (95% piperine),Botanicals,Suntec,Raw Material Supplier,268.00,95,TRUE,No
RM440,Organic Clove Bud and Stem Powder,Botanicals,Suntec,Raw Material Supplier,18.00,10,TRUE,No
RM443,Organic Ginger Root Powder,Botanicals,Suntec,Raw Material Supplier,7.00,10,TRUE,No
RM427,Organic Instant Red Beet Juice Powder,Botanicals,Suntec,Raw Material Supplier,14.00,10,TRUE,No
RM428,Organic Long Grain Rice Flour,Other,Suntec,Raw Material Supplier,3.00,95,TRUE,No
RM429,Organic Pomegranate Juice Powder,Botanicals,Suntec,Raw Material Supplier,21.00,10,TRUE,No
RM430,Organic Reishi Mushroom Powder,Botanicals,Suntec,Raw Material Supplier,11.00,10,TRUE,No
RM444,Organic Rice Flour,Other,Suntec,Raw Material Supplier,8.00,95,TRUE,Yes
RM431,Panax Ginseng Leaf Extract Powder 5% Ginsenosides HPLC,Botanicals,Suntec,Raw Material Supplier,35.00,5,TRUE,No
RM432,Red Spinach Leaf Extract,Botanicals,Suntec,Raw Material Supplier,29.00,10,TRUE,No
RM433,Sonflower Lecithin,Botanicals,Suntec,Raw Material Supplier,16.00,10,TRUE,No
RM434,Spinach (spinacia oleracea) leaf powder,Botanicals,Suntec,Raw Material Supplier,11.00,10,TRUE,No
RM435,Spirullina (Arthrospira platensis) powder,Botanicals,Suntec,Raw Material Supplier,11.00,10,TRUE,No
RM436,Strawberry (Fragaria virginiana) Leaf Powder,Botanicals,Suntec,Raw Material Supplier,36.00,10,TRUE,No
RM437,Watercress (Nasturtium Officinal) Whole Powder,Botanicals,Suntec,Raw Material Supplier,18.00,10,TRUE,No
RM438,Wheatgrass (Triticum aestivum) Whole Powder,Botanicals,Suntec,Raw Material Supplier,8.00,10,TRUE,No
RM441,sugar cane powder direct compressible,Botanicals,Suntec,Raw Material Supplier,21.00,10,TRUE,No
RM447,Calcium Ascorbate,Minerals,"Suzhou-Chem, Inc.",Raw Material Supplier,5.50,95,TRUE,No
RM490,Enfinity,Other,TSI USA LLC,Raw Material Supplier,400.00,95,TRUE,No
RM448,Magnesium (Magnesium Glycinate 30%),Minerals,Talus Mineral Company,Raw Material Supplier,12.00,30,TRUE,No
RM449,Magnesium Glycinate,Minerals,Talus Mineral Company,Raw Material Supplier,12.00,95,TRUE,No
RM450,Magnesium Glycinate 30%,Minerals,Talus Mineral Company,Raw Material Supplier,12.00,30,TRUE,No
RM451,Magnesium Glycinate 30% Granular,Minerals,Talus Mineral Company,Raw Material Supplier,13.05,30,TRUE,No
RM452,Natural Raspberry Flavor 534260 AP0904,Flavors,The John D Walsh Company,Raw Material Supplier,36.55,100,FALSE,No
RM453,Whey Protein Hydrolysate 80%,Proteins,The Milky Whey Inc,Raw Material Supplier,14.03,80,TRUE,No
RM454,Creatine Monohydrate,Amino Acids,Tiancheng International,Raw Material Supplier,6.50,99,TRUE,Yes
RM455,AnyAddy CN10M,Other,Tilley / Callahan,Raw Material Supplier,11.91,95,TRUE,No
RM456,Adrenal Cortex (Bovine),Other,Trafa Pharmaceutical Inc,Raw Material Supplier,125.00,95,TRUE,No
RM469,Aloe Vera Inner Leaf Gel 200:1,Botanicals,Trafa Pharmaceutical Inc,Raw Material Supplier,34.95,10,TRUE,No
RM470,Aronia Berry Extract 4:1,Botanicals,Trafa Pharmaceutical Inc,Raw Material Supplier,18.95,10,TRUE,No
RM457,Asiantic Dogwood Bark Powder,Botanicals,Trafa Pharmaceutical Inc,Raw Material Supplier,19.95,10,TRUE,Yes
RM484,Black Maca 100:1,Other,Trafa Pharmaceutical Inc,Raw Material Supplier,69.95,95,TRUE,No
RM458,Calcium D-Glucarate,Minerals,Trafa Pharmaceutical Inc,Raw Material Supplier,44.95,95,TRUE,Yes
RM488,Calcium Sulfate,Minerals,Trafa Pharmaceutical Inc,Raw Material Supplier,6.99,95,TRUE,No
RM480,Chondroitin Sulfate,Other,Trafa Pharmaceutical Inc,Raw Material Supplier,39.95,95,TRUE,No
